Respondent ID,Collector ID,Start Date,End Date,freq_use,role,training_instructor_led,training_web_based,training_read,no_training,training_effectiveness,explain_training_effectiveness,support_Gnet,support_inapplication,support_ref_doc,support_SOP,support_contacted,support_IT,explain_support,complete_without_help,explain_complete_without_help,easy_access_documents,explain_easy_access_documents,satisfaction,explain_satisfaction,Gvault_efficiency,explain_Gvault_efficiency,Gvault_improved,explain_Gvault_improved,functional_area,explain_functional_area,office_location,explain_office_location,job_level,explain_job_level,time_worked_Glead
11135551033,249459562,2019-11-11 16:39:35,2019-11-11 16:42:27,Daily,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,GNet,,,SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,,No,Finding specific SOP and documents is not as easy as it used to be prefix in GDocs system.,Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,3-4 years
11135550349,249459562,2019-11-11 16:39:48,2019-11-11 16:42:35,Daily,Document Steward for a functional area,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Very effective,,GNet,,,,,,,Most of the time,,Yes,,Satisfied,,Increased,,Yes,,Commercial,,San Dimas/La Verne,,Other (please specify),Distribution Specialist,>7 Years
11135549327,249459562,2019-11-11 16:38:52,2019-11-11 16:41:55,Daily,Owner / Author,Instructor Led,,,,Not effective enough,,,,,SOPs and Work Instructions,Contacted my Document Control or Training Group,,Support has been very limited,Never,,No,,Very Unsatisfied,,Decreased,,No,,Pharmaceutical Development and Manufacturing (PDM),,San Dimas/La Verne,,Individual Contributor,,>7 Years
11135549118,249459562,2019-11-11 16:35:13,2019-11-11 16:41:29,Daily,Reviewer / Approver,,Web/Computer Based,,,Effective,,,,,,,,,Most of the time,,No,,Satisfied,,No noticeable difference,,No,,Commercial,,Foster City,,Manager / Group Leader,,3-4 years
11135542952,249459562,2019-11-11 16:31:24,2019-11-11 16:38:09,Daily,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Not effective enough,"Training was helpful, but more often than not I'm lost when I first attempt a new task.",,,,SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,"First time often requires some help, but no problems once a workflow is established.",No,Search is ABYSMAL! Maybe we've been spoiled by Google? There must be a better way.,Satisfied,"It's definitely an overall improvement over GDocs. However, the +1 Revision thing will cause confusion for years to come.",Increased,Now fewer waits for the document coordinator.,Yes,Better viewing window and not so reliant on the Document Coordinators.,Pharmaceutical Development and Manufacturing (PDM),,Alberta,,Manager / Group Leader,,3-4 years
11135541591,249459562,2019-11-11 16:30:48,2019-11-11 16:37:10,Daily,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Not effective enough,"I took the 4 hour training in February or April. It was a lot of information in 4 hours and I feel there could have been more practice runs in the meeting. Personally, I am more of a hands on person when it comes to learning.",,,,,Contacted my Document Control or Training Group,,,Most of the time,In the beginning I was always reaching out to the Document Control team for help. They gave me a bunch of SOP and work instructions (WI). Not that I have these SOPs and WIs I always refer to them when needed.,No,Very easy to use when looking for documents.,Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,Less than a year
11135539411,249459562,2019-11-11 16:29:25,2019-11-11 16:36:22,Daily,Owner / Author,,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,,,,Most of the time,,No,My searches often return the most recently uploaded training forms. I usually want to find SOP's and BED's. I'm not interested in scanned forms.,Satisfied,,No noticeable difference,,No,I don't know how to write queries in GVault,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,5-7 years
11135538531,249459562,2019-11-11 16:30:59,2019-11-11 16:35:56,Daily,Reviewer / Approver,Instructor Led,Web/Computer Based,,,Effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,Sometimes I can not find the legacy documents,No,Sometimes is easy and sometimes is not. Depends on what to type and search,Satisfied,,Increased,Definitely it is much better than GDocs.,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Director,,>7 Years
11135536849,249459562,2019-11-11 16:32:51,2019-11-11 16:34:34,At least once a week,Owner / Author,Instructor Led,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Oceanside,,Individual Contributor,,1 to 2 years
11135536628,249459562,2019-11-11 16:27:57,2019-11-11 16:34:41,Daily,Owner / Author,Instructor Led,,Read & Understood of Procedural Document(s),,Not effective enough,The instructor led class was more theory-based. I 'd prefer to have the training based on our job functions.,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Most of the time,,No,Most of the time the search results are too extensive which I have to apply some filters in order to get what I need.,Satisfied,,Increased,I think it will take times to get used to GVault but I see the potentials of the new system.,Yes,,Pharmaceutical Development and Manufacturing (PDM),,San Dimas/La Verne,,Individual Contributor,,5-7 years
11135535386,249459562,2019-11-11 16:30:20,2019-11-11 16:33:50,At least once a week,Owner / Author,,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,Contacted my Document Control or Training Group,,,Some of the time,,No,"I was hoping you'd ask!  I'm always confused by the fact that I can enter a word or phrase into the search box and it will not actually return all of the documents containing it, even when I know that the title of the STM or SPEC I'm trying to find definitely contains the search term.  I don't know why it's so limiting.",Slightly Unsatisfied,,No noticeable difference,,No,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,>7 Years
11135535201,249459562,2019-11-11 16:32:40,2019-11-11 16:35:17,Daily,Reviewer / Approver,Instructor Led,,,,Effective,,,,,,,,,Most of the time,,Yes,But the change from old SOP numbers to new has been difficult,Satisfied,,Increased,Much better..... still a bit difficult,Yes,,Other (please specify),Manufacturing,Foster City,,Director,,>7 Years
11135532881,249459562,2019-11-11 16:27:27,2019-11-11 16:32:32,Daily,Document Steward for a functional area,Instructor Led,Web/Computer Based,,,Effective,,GNet,,"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,,,,All the time,,No,It is too easy to mistakenly pull up a pre-release document instead of an effective document.  The text highlighting the difference is too subtle.  We should have a read only area separate from the doc change section that pulls up only effective documents (like doc library).,Satisfied,,No noticeable difference,,Yes,"I like being able to see change controls, what's changing and who owns it.  I like being able to see superseded versions. I like being able to access word formats of the documents.  However, I think the flexibility offered on this platform is too broad and causes many users to accidentally make unintended changes.",Pharmaceutical Development and Manufacturing (PDM),,San Dimas/La Verne,,Manager / Group Leader,,5-7 years
11135531479,249459562,2019-11-11 16:30:10,2019-11-11 16:32:07,Daily,Consumer - Read Only,Instructor Led,,Read & Understood of Procedural Document(s),,Very effective,,,In-Application (GVault),,SOPs and Work Instructions,,,,All the time,,Yes,,Very Satisfied,,Increased,,Yes,,Facilities and Operations,,Alberta,,Individual Contributor,,3-4 years
11135527088,249459562,2019-11-11 16:28:10,2019-11-11 16:29:37,At least once a week,Consumer - Read Only,,Web/Computer Based,Read & Understood of Procedural Document(s),,Very effective,,GNet,In-Application (GVault),,,Contacted my Document Control or Training Group,,,All the time,,Yes,,Very Satisfied,,Increased,,Yes,,Pharmaceutical Development and Manufacturing (PDM),,Foster City,,Individual Contributor,,3-4 years
11135511412,249459562,2019-11-11 16:15:40,2019-11-11 16:21:01,At least once a week,Owner / Author,Instructor Led,Web/Computer Based,,,Not effective enough,,GNet,,,SOPs and Work Instructions,,,,Some of the time,,No,Cumbersome to find documents and filter by type of documents. Too many filter types to understand what to do.,Very Unsatisfied,Very clunky to use and difficult to find documents.   Difficult to approve documents and review content - 25 pages at a time is a pain.,Decreased,,No,poor performance.,Research and Development (R&D),,Foster City,,Manager / Group Leader,,5-7 years
11135508130,249459562,2019-11-11 16:15:59,2019-11-11 16:20:26,At least once a week,Consumer - Read Only,,Web/Computer Based,Read & Understood of Procedural Document(s),,Not effective enough,,,In-Application (GVault),,,,IT Support / SPARC,,Most of the time,,Yes,,Satisfied,,Increased,,Yes,,Research and Development (R&D),,Other (please specify),APAC,Individual Contributor,,3-4 years
11135474829,249459562,2019-11-11 15:57:07,2019-11-11 16:02:05,Daily,Owner / Author,,Web/Computer Based,Read & Understood of Procedural Document(s),,Effective,,GNet,,,,,,,Never,,No,"If we don't use appropriate wording for search, we can't find documents. Or if the search result shows multiple documents we need to check all documents title, which is time consuming.",Satisfied,,Increased,much more easy to find documents on GVault.,Yes,,Research and Development (R&D),,Other (please specify),Tokyo,Director,,5-7 years
11135471676,249459562,2019-11-11 15:58:58,2019-11-11 16:00:23,At least once a month,Consumer - Read Only,,,Read & Understood of Procedural Document(s),,Effective,,GNet,In-Application (GVault),,,,,,All the time,,Yes,,Very Satisfied,,Increased,,Yes,,Research and Development (R&D),,Foster City,,Individual Contributor,,3-4 years
11135451379,249459562,2019-11-11 15:47:47,2019-11-11 15:49:38,At least once a week,Consumer - Read Only,,,Read & Understood of Procedural Document(s),,Effective,,,In-Application (GVault),"Reference Document (User Manual, Reference Guide, Training Material, etc)",SOPs and Work Instructions,,,,Most of the time,,Yes,,Very Satisfied,,Increased,,Yes,,Research and Development (R&D),,Foster City,,Manager / Group Leader,,3-4 years
11135439200,249459562,2019-11-11 15:40:19,2019-11-11 15:43:07,At least once a week,Consumer - Read Only,Instructor Led,,,,Effective,,,,,,Contacted my Document Control or Training Group,,,Some of the time,,No,I often can't find what I am looking for.  The number of documents that is displayed after a search is numerous and difficult to sift through,Satisfied,,No noticeable difference,,Yes,,Research and Development (R&D),,Seattle,,Director,,3-4 years
