Measure,Measure_type,Ethnicity,Ethnicity_type,Time,Time_Type,Region,Age,Age_Type,Sex,Value,Confidence_interval,Numerator,Denominator,Sample_size
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,16-24,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,25-49,16-64,All,65,3.5,320400,492700,1768
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,25-49,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,25-49,16-64,All,74.5,13.2,24400,32800,105
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,25-49,16-64,All,67.2,5.5,162100,241300,705
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,25-49,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,25-49,16-64,All,52.5,12.1,21500,40900,162
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,25-49,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,25-49,16-64,All,80.4,9.1,36200,45000,181
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,25-49,16-64,All,69.3,14,15400,22200,104
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,25-49,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,25-49,16-64,All,49.7,14.3,16000,32200,118
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,25-49,16-64,All,56.8,15.1,14000,24600,103
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,25-49,16-64,Men,77.3,4.5,191100,247100,823
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,25-49,16-64,Men,81.1,6.8,99300,122400,319
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,25-49,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,25-49,16-64,Women,52.6,5,129300,245600,945
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,25-49,16-64,Women,52.8,7.9,62700,118900,386
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,25-49,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,50-64,16-64,All,61.1,6.7,72800,119200,515
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,50-64,16-64,All,55.3,9.9,37700,68300,244
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,50-64,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,50-64,16-64,Men,70.7,8.8,43000,60700,255
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,50-64,16-64,Men,64.2,14,21600,33700,113
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,50-64,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,50-64,16-64,Women,51,9.6,29800,58500,260
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,50-64,16-64,Women,46.6,13.5,16100,34500,131
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,50-64,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,All,16-64,All,59.3,2.9,434200,732500,2701
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,All,16-64,All,57.8,14.6,16000,27700,110
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,All,16-64,All,69.7,11.4,32900,47300,157
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,All,16-64,All,59.6,4.5,222100,372500,1141
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,All,16-64,All,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,All,16-64,All,48.9,9.9,27600,56600,243
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,All,16-64,All,60.2,14.5,14600,24200,110
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,All,16-64,All,71.5,8.5,47500,66500,269
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,All,16-64,All,65.4,12.7,18600,28400,134
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,All,16-64,All,44.3,12.8,7700,17400,144
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,All,16-64,All,46.8,12.2,20400,43700,160
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,All,16-64,All,57.5,12.5,20900,36300,149
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,All,16-64,Men,68.9,4,255500,370800,1294
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,All,16-64,Men,70.2,6.2,132200,188500,530
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,All,16-64,Men,57.3,14,17000,29700,119
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,All,16-64,Men,80.8,10.8,26100,32300,128
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,All,16-64,Men,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,All,All,16-64,Women,49.4,4.1,178700,361700,1407
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East Midlands,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,East of England,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,London,All,16-64,Women,48.8,6.3,89800,184100,611
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North East,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,North West,All,16-64,Women,39.5,13.6,10600,26800,124
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Scotland,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South East,All,16-64,Women,62.7,12.6,21400,34200,141
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,South West,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Wales,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,West Midlands,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other,ONS 2011 5+1,2015,year,Yorkshire and The Humber,All,16-64,Women,?,?,?,?,?
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,All,16-24,16-64,All,34.1,2.3,396400,1161600,4035
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East Midlands,16-24,16-64,All,36.5,9.4,24700,67700,250
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East of England,16-24,16-64,All,38.5,9,26600,69100,279
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,London,16-24,16-64,All,37.1,4.1,175600,472900,1334
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,North East,16-24,16-64,All,34.3,12.4,7300,21400,141
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,North West,16-24,16-64,All,29.6,6.2,33200,112200,520
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Scotland,16-24,16-64,All,38.3,14.2,11400,29700,113
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,South East,16-24,16-64,All,38.1,7.3,38900,102100,422
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,South West,16-24,16-64,All,37,12.8,12200,32800,136
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Wales,16-24,16-64,All,26.5,12.3,5500,20800,123
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,West Midlands,16-24,16-64,All,24.7,6.2,36500,147700,466
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Yorkshire and The Humber,16-24,16-64,All,28.7,8.8,24400,85100,251
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,All,16-24,16-64,Men,33.6,3.3,193900,577700,2012
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East Midlands,16-24,16-64,Men,34.3,13,12600,36600,127
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East of England,16-24,16-64,Men,38.9,12.9,13100,33700,137
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,London,16-24,16-64,Men,35.5,5.8,81400,229700,655
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,North East,16-24,16-64,Men,36.4,18.1,3900,10800,68
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,North West,16-24,16-64,Men,31.9,8.9,17700,55400,260
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Scotland,16-24,16-64,Men,47.4,21.2,6300,13300,53
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,South East,16-24,16-64,Men,40.7,10.1,22400,55000,228
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,South West,16-24,16-64,Men,34.3,17.1,6500,18800,74
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Wales,16-24,16-64,Men,29.7,17.5,3000,10100,65
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,West Midlands,16-24,16-64,Men,24.7,8.8,17700,71400,230
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Yorkshire and The Humber,16-24,16-64,Men,21.7,11.9,9300,42800,115
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,All,16-24,16-64,Women,34.7,3.3,202500,583900,2023
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East Midlands,16-24,16-64,Women,39.1,13.6,12200,31100,123
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East of England,16-24,16-64,Women,38,12.6,13500,35400,142
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,London,16-24,16-64,Women,38.7,5.8,94200,243200,679
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,North East,16-24,16-64,Women,32.2,16.9,3400,10600,73
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,North West,16-24,16-64,Women,27.4,8.6,15600,56700,260
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Scotland,16-24,16-64,Women,30.9,18.5,5100,16400,60
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,South East,16-24,16-64,Women,35.1,10.6,16500,47100,194
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,South West,16-24,16-64,Women,40.7,19.3,5700,14000,62
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Wales,16-24,16-64,Women,23.4,17.2,2500,10700,58
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,West Midlands,16-24,16-64,Women,24.7,8.7,18800,76300,236
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,Yorkshire and The Humber,16-24,16-64,Women,35.7,12.7,15100,42400,136
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,All,25-49,16-64,All,72.2,1.2,2463800,3413700,12841
Employed,Percentage of individuals employed,Other than White,White and other,2015,year,East Midlands,25-49,16-64,All,71.2,5.1,127700,179400,753
